Colmun 1	Colmun 4	Colmun 5	Colmun 6	Colmun 7	Colmun 8	Colmun 9	Colmun 10	Colmun 11	Colmun 12	Colmun 17	Colmun 22	Colmun 23	Colmun 24	Colmun 25	Colmun 26	Colmun 27	Colmun 44	Colmun 45	Colmun 46	Colmun 47	Colmun 48	Colmun 49	Colmun 50	Colmun 51	Colmun 52	Colmun 53	Colmun 54	Colmun 55	Colmun 72	Colmun 73	Colmun 74	Colmun 75	Colmun 76	Colmun 77
20170531	MIL	NL	53	NYN	NL	51	7	1	54	NYC20	37	10	4	0	2	7	27	8	0	0	1	0	33	7	2	0	0	1	27	7	0	0	0	0
20170531	ARI	NL	55	PIT	NL	54	6	5	84	PIT08	54	14	5	1	2	6	42	19	1	0	3	0	49	10	3	0	1	4	42	17	1	0	1	0
20170531	CHN	NL	52	SDN	NL	55	1	2	51	SAN02	29	2	1	0	0	0	24	12	0	0	1	0	29	6	1	1	1	2	27	13	1	0	0	0
20170531	WAS	NL	52	SFN	NL	55	3	1	54	SFO03	36	10	2	0	1	3	27	5	0	0	1	0	31	5	3	0	0	1	27	13	0	0	1	0
20170531	LAN	NL	54	SLN	NL	50	1	2	51	STL10	30	5	1	0	0	1	24	10	0	0	1	0	28	5	2	0	1	2	27	7	0	0	1	0
20170531	ATL	NL	51	ANA	AL	56	1	2	51	ANA01	32	6	0	0	1	1	24	17	3	0	3	0	28	6	0	0	1	1	27	14	0	0	1	0
20170531	NYA	AL	50	BAL	AL	51	4	10	51	BAL12	37	11	3	0	0	3	24	6	0	0	1	0	37	14	6	0	2	10	27	11	1	0	1	0
20170531	BOS	AL	52	CHA	AL	52	4	1	54	CHI12	33	7	1	0	0	4	27	12	2	0	0	0	35	7	1	0	0	1	27	12	0	0	1	0
20170531	OAK	AL	52	CLE	AL	51	3	1	54	CLE08	32	6	2	0	2	3	27	9	1	0	1	0	30	3	0	0	1	1	27	11	0	0	0	0
20170531	DET	AL	53	KCA	AL	52	6	5	54	KAN06	36	10	5	0	2	6	27	11	0	0	0	0	37	11	2	0	0	4	27	8	1	0	2	0
20170531	HOU	AL	54	MIN	AL	49	17	6	54	MIN04	44	19	2	0	6	16	27	10	0	0	1	0	38	12	2	0	3	5	27	8	2	0	1	0
20170531	COL	NL	55	SEA	AL	54	0	5	51	SEA03	30	4	0	0	0	0	24	11	0	1	1	0	32	10	2	0	0	5	27	13	2	0	2	0
20170531	TBA	AL	56	TEX	AL	54	7	5	60	ARL02	41	10	3	0	4	7	30	13	0	0	2	0	37	9	4	0	0	4	30	10	2	0	0	0
20170531	CIN	NL	52	TOR	AL	53	4	5	51	TOR02	34	7	1	0	2	4	24	5	0	0	1	0	28	7	0	0	2	5	27	6	1	0	1	0
20170601	ARI	NL	56	MIA	NL	52	3	2	54	MIA02	32	6	0	1	0	3	27	12	1	0	1	0	31	5	1	0	0	1	27	7	1	0	0	0
20170601	MIL	NL	54	NYN	NL	52	2	1	54	NYC20	35	11	1	0	0	2	27	8	0	0	0	0	30	4	0	0	1	1	27	10	1	0	3	0
20170601	LAN	NL	55	SLN	NL	51	0	2	51	STL10	30	5	1	0	0	0	24	10	0	0	1	0	32	9	1	0	1	2	27	9	0	0	2	0
20170601	MIN	AL	50	ANA	AL	57	4	2	54	ANA01	35	8	1	0	1	4	27	11	0	0	0	1	34	9	1	0	2	2	27	10	2	0	1	0
20170601	BOS	AL	53	BAL	AL	52	5	7	51	BAL12	35	9	0	0	1	5	24	10	0	0	0	0	34	10	1	0	4	7	27	13	1	0	0	0
20170601	OAK	AL	53	CLE	AL	52	0	8	51	CLE08	29	3	0	0	0	0	24	12	3	2	2	0	32	9	2	0	0	5	27	7	0	0	1	0
20170601	COL	NL	56	SEA	AL	55	6	3	54	SEA03	32	9	1	0	2	6	27	9	0	0	2	0	33	9	1	0	1	3	27	12	0	0	1	0
20170601	NYA	AL	51	TOR	AL	54	12	2	54	TOR02	43	15	4	0	2	12	27	8	0	0	2	0	32	7	1	0	2	2	27	6	1	0	0	0
20170602	SLN	NL	52	CHN	NL	53	2	3	51	CHI11	28	4	0	0	1	2	24	7	0	0	1	0	27	5	3	0	1	3	27	11	0	0	2	0
20170602	ATL	NL	52	CIN	NL	53	2	3	57	CIN09	38	12	2	0	1	2	27	8	0	0	0	0	32	6	2	0	1	2	30	9	0	0	1	0
20170602	ARI	NL	57	MIA	NL	53	5	7	51	MIA02	35	9	1	0	2	5	24	10	1	1	1	0	35	11	2	0	3	7	27	15	0	0	1	0
20170602	LAN	NL	56	MIL	NL	55	2	1	72	MIL06	42	8	2	0	2	2	36	5	1	0	0	0	42	5	3	0	1	1	36	12	1	0	2	0
20170602	PIT	NL	55	NYN	NL	53	12	7	54	NYC20	38	13	2	0	3	12	27	7	0	0	1	0	35	9	0	1	3	6	27	8	0	0	1	0
20170602	SFN	NL	56	PHI	NL	52	10	0	54	PHI13	42	15	5	0	0	10	27	17	0	0	2	0	32	7	0	0	0	0	27	9	2	0	0	0
20170602	COL	NL	57	SDN	NL	56	5	8	51	SAN02	38	13	3	0	0	5	24	9	0	0	1	0	36	14	1	1	3	8	27	12	1	0	0	0
20170602	MIN	AL	51	ANA	AL	58	11	5	54	ANA01	42	15	2	0	3	10	27	9	1	0	2	0	34	9	3	0	1	4	27	11	0	0	0	0
20170602	BOS	AL	54	BAL	AL	53	2	3	51	BAL12	30	4	1	0	1	2	24	6	1	0	0	0	32	9	1	0	2	3	27	7	0	0	0	0
20170602	CHA	AL	53	DET	AL	54	5	15	51	DET05	34	8	4	0	0	5	24	8	0	0	0	0	39	18	7	2	3	15	27	14	1	0	1	0
20170602	CLE	AL	53	KCA	AL	53	0	4	51	KAN06	30	7	1	0	0	0	24	5	0	0	0	0	33	9	3	0	1	4	27	17	0	0	4	0
20170602	WAS	NL	53	OAK	AL	54	13	3	54	OAK01	47	20	3	1	5	13	27	11	1	0	3	0	32	7	1	0	2	3	27	8	0	0	0	0
20170602	TBA	AL	57	SEA	AL	56	4	12	51	SEA03	36	9	1	0	3	4	24	9	1	0	0	0	35	11	3	0	2	12	27	5	0	0	0	0
20170602	HOU	AL	55	TEX	AL	55	7	1	54	ARL02	37	9	3	0	2	7	27	10	0	0	0	0	31	4	1	0	1	1	27	8	1	0	0	0
20170602	NYA	AL	52	TOR	AL	55	5	7	51	TOR02	35	8	3	0	2	5	24	10	2	0	1	0	34	12	1	0	3	6	27	7	1	0	1	0
20170603	SLN	NL	53	CHN	NL	54	3	5	51	CHI11	29	6	0	0	1	3	24	10	0	0	0	0	28	6	0	0	2	5	27	12	0	0	2	0
20170603	ATL	NL	53	CIN	NL	54	6	5	72	CIN09	45	12	1	0	2	6	36	14	1	2	0	0	44	8	2	0	1	5	36	17	1	0	3	0
20170603	ARI	NL	58	MIA	NL	54	0	3	51	MIA02	25	0	0	0	0	0	24	9	1	0	2	0	32	9	1	0	0	3	27	12	0	0	2	0
20170603	LAN	NL	57	MIL	NL	56	10	8	54	MIL06	38	10	2	0	1	8	27	5	1	0	1	0	35	8	1	0	3	7	27	15	2	0	0	0
20170603	PIT	NL	56	NYN	NL	54	2	4	51	NYC20	38	10	2	0	1	2	24	8	0	1	2	0	29	7	1	0	3	4	27	8	1	0	0	0
20170603	SFN	NL	57	PHI	NL	53	3	5	51	PHI13	31	8	1	0	0	3	24	7	0	0	1	0	33	11	3	0	1	5	27	11	0	0	3	0
20170603	COL	NL	58	SDN	NL	57	10	1	54	SAN02	39	13	1	0	2	10	27	12	0	0	0	0	30	4	2	0	1	1	27	10	1	0	1	0
20170603	MIN	AL	52	ANA	AL	59	2	7	51	ANA01	32	6	1	0	1	2	24	9	0	0	2	0	34	12	0	0	3	7	27	6	0	0	1	0
20170603	BOS	AL	55	BAL	AL	54	5	2	54	BAL12	34	9	4	0	1	5	27	9	0	1	2	0	33	7	1	0	1	2	27	13	0	0	2	0
20170603	CHA	AL	54	DET	AL	55	1	10	51	DET05	33	9	1	0	0	1	24	11	0	0	0	0	38	15	3	0	4	10	27	12	0	0	3	0
20170603	CLE	AL	54	KCA	AL	54	5	12	51	KAN06	36	9	3	0	2	5	24	6	3	0	2	0	39	13	3	0	1	10	27	4	0	0	0	0
20170603	WAS	NL	54	OAK	AL	55	4	10	51	OAK01	35	8	2	0	1	4	24	6	1	0	0	0	36	12	4	0	4	10	27	8	3	0	0	0
20170603	TBA	AL	58	SEA	AL	57	2	9	51	SEA03	32	6	0	0	2	2	24	10	0	0	2	0	36	16	2	0	2	9	27	8	0	0	1	0
20170603	HOU	AL	56	TEX	AL	56	6	5	54	ARL02	39	12	1	0	2	5	27	8	1	0	0	0	37	9	1	0	0	5	27	12	1	0	0	0
20170603	NYA	AL	53	TOR	AL	56	7	0	54	TOR02	36	8	4	0	4	7	27	5	0	0	0	0	30	3	0	0	0	0	27	11	1	0	0	0
20170604	SLN	NL	54	CHN	NL	55	6	7	51	CHI11	32	6	2	0	1	6	24	9	1	0	0	0	31	9	1	0	2	6	27	12	0	0	1	0
20170604	ATL	NL	54	CIN	NL	55	13	8	54	CIN09	39	14	5	0	3	12	27	7	0	0	1	0	37	12	3	1	3	8	27	14	1	0	0	0
20170604	ARI	NL	59	MIA	NL	55	5	6	51	MIA02	35	8	5	0	0	5	24	13	2	0	1	0	34	12	3	0	1	6	27	8	1	0	0	0
20170604	LAN	NL	58	MIL	NL	57	0	3	51	MIL06	30	3	0	0	0	0	24	5	0	0	0	0	29	5	0	0	2	3	27	9	1	0	1	0
20170604	PIT	NL	57	NYN	NL	55	11	1	54	NYC20	38	15	3	0	1	11	27	11	0	0	4	0	30	7	2	0	0	0	27	11	2	0	0	0
20170604	SFN	NL	58	PHI	NL	54	7	9	51	PHI13	32	7	1	0	2	7	24	8	1	0	1	0	33	10	4	0	4	8	27	10	1	0	2	0
20170604	COL	NL	59	SDN	NL	58	3	1	54	SAN02	35	9	4	0	0	3	27	6	0	0	0	0	29	3	0	0	1	1	27	7	0	0	1	0
20170604	MIN	AL	53	ANA	AL	60	3	2	54	ANA01	34	8	0	0	2	3	27	14	0	0	3	0	30	7	1	0	0	1	27	8	0	0	0	0
20170604	BOS	AL	56	BAL	AL	55	7	3	54	BAL12	35	9	1	0	2	5	27	8	0	0	2	0	35	9	5	0	0	3	27	11	1	0	0	0
20170604	CHA	AL	55	DET	AL	56	4	7	52	DET05	37	13	4	0	1	4	25	12	1	0	1	0	34	11	2	0	2	7	27	11	0	0	1	0
20170604	CLE	AL	55	KCA	AL	55	8	0	54	KAN06	32	9	4	0	1	7	27	10	0	0	2	0	32	7	0	0	0	0	27	17	1	0	1	0
20170604	WAS	NL	55	OAK	AL	56	11	10	54	OAK01	36	11	1	1	3	11	27	11	0	0	0	0	37	10	2	0	2	10	27	11	0	0	2	0
20170604	TBA	AL	59	SEA	AL	58	1	7	51	SEA03	31	4	0	1	0	1	24	8	0	0	1	0	34	11	1	0	1	6	27	3	0	0	0	0
20170604	HOU	AL	57	TEX	AL	57	7	2	54	ARL02	35	9	2	0	4	7	27	7	0	0	0	0	33	6	1	0	1	2	27	11	1	0	1	0
20170604	NYA	AL	54	TOR	AL	57	2	3	51	TOR02	31	6	1	0	0	2	24	11	0	0	1	0	29	7	1	0	2	3	27	11	1	0	1	0
20170605	PHI	NL	55	ATL	NL	55	11	4	54	ATL03	38	13	4	0	3	11	27	10	0	1	2	0	33	8	2	1	0	4	27	10	0	0	0	0
20170605	MIA	NL	56	CHN	NL	56	1	3	51	CHI11	30	6	3	0	0	1	24	11	0	0	0	0	29	6	1	0	2	3	27	15	0	0	1	0
20170605	SLN	NL	55	CIN	NL	56	2	4	51	CIN09	31	8	2	0	0	2	24	9	0	0	1	0	28	6	2	0	0	4	27	12	0	0	2	0
20170605	WAS	NL	56	LAN	NL	59	4	2	54	LOS03	36	7	1	0	1	4	27	10	0	0	0	0	33	6	3	0	0	2	27	12	1	0	0	0
20170605	SFN	NL	59	MIL	NL	58	7	2	54	MIL06	36	11	1	0	1	7	27	10	1	0	1	0	31	6	2	0	0	1	27	13	1	1	0	0
20170605	HOU	AL	58	KCA	AL	56	7	3	54	KAN06	35	10	4	0	2	7	27	5	1	0	0	0	37	10	4	0	1	3	27	13	1	0	1	0
20170605	TOR	AL	58	OAK	AL	57	3	5	51	OAK01	34	7	3	0	1	3	24	8	0	0	0	0	29	5	2	0	2	5	27	6	0	0	0	0
20170606	SDN	NL	59	ARI	NL	60	2	10	51	PHO01	32	5	2	0	2	2	24	4	1	0	0	0	32	7	3	0	1	9	27	6	0	0	0	0
20170606	PHI	NL	56	ATL	NL	56	3	1	54	ATL03	34	9	2	0	1	2	27	7	0	0	1	0	32	7	1	0	0	1	27	16	0	0	2	0
20170606	MIA	NL	57	CHN	NL	57	2	10	51	CHI11	30	3	1	1	0	2	24	8	1	0	0	0	35	11	5	0	1	10	27	15	1	0	1	0
20170606	SLN	NL	56	CIN	NL	57	1	13	51	CIN09	30	5	0	0	1	1	24	10	0	0	0	0	35	11	1	1	4	13	27	9	0	0	1	0
20170606	CLE	AL	56	COL	NL	60	3	11	51	DEN02	32	7	0	0	2	3	24	7	1	0	1	0	33	12	2	0	3	11	27	14	0	0	2	0
20170606	WAS	NL	57	LAN	NL	60	2	1	54	LOS03	28	4	1	0	0	2	27	3	2	1	0	0	33	4	1	0	0	1	27	6	0	1	1	0
20170606	SFN	NL	60	MIL	NL	59	2	5	51	MIL06	34	9	0	0	0	1	24	11	0	0	1	0	33	11	2	0	1	5	27	14	2	1	4	0
20170606	PIT	NL	58	BAL	AL	56	5	6	59	BAL12	37	9	2	1	1	5	29	12	1	0	1	0	39	10	0	0	4	6	30	10	1	0	1	0
20170606	ANA	AL	61	DET	AL	57	5	3	54	DET05	30	6	1	0	2	4	27	9	0	0	1	0	34	10	2	0	1	3	27	10	1	0	0	0
20170606	HOU	AL	59	KCA	AL	57	7	9	53	KAN06	40	13	3	0	1	6	26	7	1	0	1	0	39	14	6	0	2	9	27	10	1	0	0	0
20170606	BOS	AL	57	NYA	AL	55	5	4	54	NYC21	33	6	1	0	3	5	27	9	1	0	2	0	35	9	2	0	1	1	27	10	0	0	0	0
20170606	TOR	AL	59	OAK	AL	58	1	4	51	OAK01	32	8	0	0	0	1	24	6	0	0	1	0	28	7	4	0	0	4	27	13	1	0	2	0
20170606	MIN	AL	54	SEA	AL	59	3	12	51	SEA03	37	11	3	0	1	3	24	4	0	0	0	0	35	12	2	0	2	12	27	8	0	0	1	0
20170606	CHA	AL	56	TBA	AL	60	4	2	54	STP01	33	8	1	0	3	4	27	6	2	1	1	0	32	6	1	0	0	2	27	2	1	1	2	0
20170606	NYN	NL	56	TEX	AL	58	8	10	51	ARL02	42	17	1	0	5	8	24	9	0	0	1	0	38	16	2	0	2	8	27	7	0	0	2	0
20170607	SDN	NL	60	ARI	NL	61	4	7	51	PHO01	38	11	1	1	1	4	24	10	1	0	1	0	28	7	0	0	2	6	27	9	0	0	0	0
20170607	PHI	NL	57	ATL	NL	57	1	14	51	ATL03	32	7	2	0	0	1	24	7	1	0	0	0	36	12	4	0	2	14	27	11	0	0	2	0
20170607	MIA	NL	58	CHN	NL	58	6	5	54	CHI11	34	9	1	1	2	5	27	9	0	0	0	0	35	8	3	0	2	5	27	7	0	0	0	0
20170607	SLN	NL	57	CIN	NL	58	4	6	51	CIN09	35	11	3	0	1	4	24	11	0	0	2	0	32	10	2	0	3	6	27	13	0	0	2	0
20170607	CLE	AL	57	COL	NL	61	1	8	51	DEN02	33	7	2	0	1	1	24	13	1	1	2	0	34	11	3	1	0	7	27	15	0	0	1	0
20170607	WAS	NL	58	LAN	NL	61	1	2	51	LOS03	32	5	0	1	1	1	24	9	2	1	0	0	29	3	1	0	1	2	27	6	0	0	0	0
20170607	SFN	NL	61	MIL	NL	60	3	6	51	MIL06	32	7	3	0	1	3	24	11	1	0	0	0	33	10	4	1	2	6	27	12	0	0	1	0
20170607	PIT	NL	59	BAL	AL	57	6	9	65	BAL12	45	14	2	0	1	6	32	12	1	0	3	0	36	10	2	0	3	9	33	10	0	0	2	0
20170607	ANA	AL	62	DET	AL	58	0	4	51	DET05	28	3	0	0	0	0	24	10	1	0	1	0	31	7	0	0	1	3	27	8	0	0	2	0
20170607	HOU	AL	60	KCA	AL	58	5	7	51	KAN06	38	11	2	0	1	3	24	7	0	0	0	0	35	11	3	0	1	7	27	3	1	0	0	0
20170607	BOS	AL	58	NYA	AL	56	0	8	51	NYC21	31	5	1	1	0	0	24	7	2	0	1	0	36	12	0	1	2	8	27	15	0	0	1	0
20170607	TOR	AL	60	OAK	AL	59	7	5	60	OAK01	36	6	0	0	4	7	30	7	1	0	1	0	37	8	3	1	1	5	30	8	0	0	0	0
20170607	MIN	AL	55	SEA	AL	60	5	6	53	SEA03	32	7	1	0	1	5	26	8	0	0	0	0	30	5	0	0	4	6	27	12	0	0	1	0
20170607	CHA	AL	57	TBA	AL	61	1	3	51	STP01	30	4	1	0	0	1	24	6	2	0	1	0	31	6	2	0	0	2	27	9	0	0	0	0
20170607	NYN	NL	57	TEX	AL	59	4	3	54	ARL02	31	4	1	0	2	3	27	7	0	0	2	0	33	8	1	0	1	3	27	6	1	0	1	0
20170608	SDN	NL	61	ARI	NL	62	3	15	51	PHO01	36	9	2	0	0	3	24	8	1	0	1	0	37	15	6	0	2	15	27	8	2	0	0	0
20170608	PHI	NL	58	ATL	NL	58	1	3	51	ATL03	31	4	1	0	0	1	24	12	0	0	2	0	32	11	3	0	0	3	27	9	0	1	0	0
20170608	COL	NL	62	CHN	NL	59	4	1	54	CHI11	33	6	2	0	1	4	27	17	0	0	2	0	30	5	0	0	1	1	27	14	0	0	0	0
20170608	SLN	NL	58	CIN	NL	59	2	5	51	CIN09	32	6	1	0	1	2	24	11	1	0	1	0	35	12	1	0	1	4	27	12	0	0	1	0
20170608	SFN	NL	62	MIL	NL	61	9	5	60	MIL06	44	16	3	0	2	9	30	7	1	0	1	0	40	11	2	0	2	4	30	13	1	0	1	0
20170608	MIA	NL	59	PIT	NL	60	7	1	54	PIT08	40	14	5	0	0	7	27	13	0	0	0	0	30	4	2	0	0	1	27	15	1	0	1	0
20170608	BAL	AL	58	WAS	NL	59	1	6	51	WAS11	31	4	1	0	0	1	24	6	1	0	0	0	35	11	2	0	1	6	27	7	0	0	0	0
20170608	ANA	AL	63	DET	AL	59	11	4	54	DET05	39	15	3	0	0	11	27	8	0	0	0	0	40	15	5	0	1	4	27	8	1	0	0	0
20170608	HOU	AL	61	KCA	AL	59	6	1	54	KAN06	35	9	2	1	1	5	27	16	0	0	1	0	29	3	0	1	0	1	27	5	0	0	0	0
20170608	BOS	AL	59	NYA	AL	57	1	9	51	NYC21	31	4	0	0	0	0	24	7	0	0	0	0	37	13	0	0	3	9	27	11	1	1	1	0
20170608	MIN	AL	56	SEA	AL	61	2	1	54	SEA03	34	7	1	0	1	1	27	11	0	0	1	0	31	7	0	1	0	1	27	10	2	1	1	0
20170608	CHA	AL	58	TBA	AL	62	5	7	51	STP01	38	12	2	0	2	5	24	13	0	0	1	0	32	10	1	0	4	7	27	11	1	1	0	0
20170609	MIL	NL	62	ARI	NL	63	8	6	54	PHO01	37	14	6	0	1	7	27	8	1	0	0	0	35	8	2	1	1	6	27	8	2	0	0	0
20170609	NYN	NL	58	ATL	NL	59	2	3	52	ATL03	31	5	1	0	2	2	25	11	0	0	1	0	33	9	3	0	0	3	27	10	0	0	1	0
20170609	COL	NL	63	CHN	NL	60	5	3	54	CHI11	33	10	0	0	2	5	27	11	2	0	1	0	29	3	0	0	0	2	27	8	1	0	1	0
20170609	CIN	NL	60	LAN	NL	62	2	7	51	LOS03	32	5	0	0	1	2	24	9	1	0	1	0	32	9	1	0	2	6	27	6	1	0	1	0
20170609	MIA	NL	60	PIT	NL	61	12	7	54	PIT08	42	18	4	0	3	11	27	9	1	0	2	0	39	13	5	0	0	6	27	11	1	0	0	0
20170609	KCA	AL	60	SDN	NL	62	3	6	51	SAN02	31	7	0	0	1	3	24	10	0	0	2	0	32	14	4	0	1	6	27	8	0	0	2	0
20170609	MIN	AL	57	SFN	NL	63	4	0	54	SFO03	33	8	2	0	0	4	27	12	0	0	1	0	30	4	0	1	0	0	27	11	0	0	1	0
20170609	PHI	NL	59	SLN	NL	59	2	3	51	STL10	33	7	3	1	0	2	24	11	0	0	2	0	32	11	2	0	1	3	27	11	1	0	2	0
20170609	TEX	AL	60	WAS	NL	60	5	2	54	WAS11	40	13	1	0	2	5	27	10	0	0	0	0	35	9	1	0	0	2	27	9	3	0	2	0
20170609	DET	AL	60	BOS	AL	60	3	5	51	BOS07	37	11	1	0	2	3	24	13	2	0	2	0	33	11	2	0	2	5	27	7	0	0	0	0
20170609	CHA	AL	59	CLE	AL	58	3	7	51	CLE08	33	9	1	0	0	3	24	6	0	0	1	0	33	10	4	0	1	7	27	8	0	0	0	0
20170609	ANA	AL	64	HOU	AL	62	9	4	54	HOU03	36	13	3	0	1	9	27	12	0	0	1	0	33	8	1	0	1	4	27	14	1	0	2	0
20170609	BAL	AL	59	NYA	AL	58	2	8	51	NYC21	31	5	1	0	1	2	24	11	1	0	0	0	33	11	3	0	3	8	27	10	0	0	0	0
20170609	TOR	AL	61	SEA	AL	62	2	4	51	SEA03	34	10	1	0	1	2	24	10	0	0	0	0	30	7	2	0	0	4	27	12	0	1	2	0
20170609	OAK	AL	60	TBA	AL	63	4	13	51	STP01	33	6	3	0	1	3	24	9	0	0	0	0	39	15	1	2	5	13	27	3	0	0	1	0
20170610	MIL	NL	63	ARI	NL	64	2	3	51	PHO01	27	2	0	0	1	2	24	7	1	1	1	0	29	6	1	1	1	3	27	11	0	0	0	0
20170610	NYN	NL	59	ATL	NL	60	6	1	54	ATL03	33	7	1	0	1	6	27	9	3	0	0	0	36	6	1	0	1	1	27	9	2	0	1	0
20170610	NYN	NL	60	ATL	NL	61	8	1	54	ATL03	37	12	4	1	2	8	27	11	0	0	0	0	31	5	1	0	0	1	27	6	2	0	0	0
20170610	COL	NL	64	CHN	NL	61	9	1	54	CHI11	39	14	4	0	2	8	27	5	0	0	0	0	32	5	0	0	0	1	27	14	0	0	2	0
20170610	CIN	NL	61	LAN	NL	63	4	5	53	LOS03	35	8	1	0	1	4	26	9	1	0	0	0	34	10	5	0	1	5	27	7	0	0	0	0
20170610	MIA	NL	61	PIT	NL	62	6	7	51	PIT08	36	11	4	0	2	6	24	11	0	0	1	0	38	16	3	2	0	6	27	13	1	0	1	0
20170610	KCA	AL	61	SDN	NL	63	12	6	54	SAN02	38	14	2	0	5	11	27	5	0	0	1	0	36	10	1	0	1	6	27	12	2	0	3	0
20170610	MIN	AL	58	SFN	NL	64	3	2	54	SFO03	33	5	0	0	2	3	27	8	0	0	1	0	32	6	2	0	1	2	27	2	1	0	0	0
20170610	PHI	NL	60	SLN	NL	60	0	7	51	STL10	31	4	1	0	0	0	24	12	0	0	0	0	26	6	3	0	0	6	27	8	0	0	0	0
20170610	TEX	AL	61	WAS	NL	61	6	3	66	WAS11	40	9	3	0	2	6	33	9	0	0	1	0	40	10	2	0	1	3	33	9	0	0	1	0
20170610	DET	AL	61	BOS	AL	61	3	11	51	BOS07	36	9	3	0	0	3	24	5	0	0	0	0	34	13	3	0	0	11	27	9	1	0	0	0
20170610	CHA	AL	60	CLE	AL	59	5	3	54	CLE08	35	14	3	0	0	5	27	9	1	1	0	0	32	5	2	0	2	3	27	17	1	0	2	0
20170610	ANA	AL	65	HOU	AL	63	1	3	51	HOU03	29	2	0	0	0	1	24	13	0	0	2	0	30	10	2	0	1	3	27	10	1	0	1	0
20170610	BAL	AL	60	NYA	AL	59	3	16	51	NYC21	30	4	0	0	2	3	24	10	0	0	1	0	40	18	6	0	5	16	27	13	0	0	1	0
20170610	TOR	AL	62	SEA	AL	63	4	2	54	SEA03	29	4	0	0	3	4	27	14	2	0	0	0	35	8	0	0	0	1	27	13	0	0	2	0
20170610	OAK	AL	61	TBA	AL	64	5	6	57	STP01	45	16	4	0	0	5	27	8	2	0	1	0	37	11	3	0	0	5	30	8	2	0	3	0
20170610	OAK	AL	62	TBA	AL	65	7	2	54	STP01	42	16	0	0	3	7	27	9	0	0	1	0	31	6	1	0	1	2	27	2	0	0	0	0
20170611	MIL	NL	64	ARI	NL	65	1	11	51	PHO01	30	4	1	0	1	1	24	11	0	0	0	0	36	13	3	0	4	11	27	7	0	0	0	0
20170611	NYN	NL	61	ATL	NL	62	2	1	54	ATL03	31	8	3	0	0	2	27	6	0	0	1	0	31	6	1	0	0	1	27	10	0	0	1	0
20170611	COL	NL	65	CHN	NL	62	5	7	51	CHI11	35	8	2	0	0	5	24	8	0	0	1	0	35	12	3	0	4	7	27	10	0	0	0	0
20170611	CIN	NL	62	LAN	NL	64	7	9	51	LOS03	38	12	2	0	4	7	24	9	1	0	1	0	34	10	1	0	4	9	27	6	0	0	0	0
20170611	MIA	NL	62	PIT	NL	63	1	3	51	PIT08	32	4	0	0	1	1	24	12	1	0	1	0	34	11	1	1	0	3	27	7	2	0	0	0
20170611	KCA	AL	62	SDN	NL	64	8	3	54	SAN02	35	7	0	0	4	8	27	8	0	0	0	0	33	6	0	0	3	3	27	5	2	0	0	0
20170611	MIN	AL	59	SFN	NL	65	8	13	51	SFO03	38	11	1	0	2	7	24	8	0	2	0	0	39	17	8	1	0	13	27	16	1	0	1	0
20170611	PHI	NL	61	SLN	NL	61	5	6	51	STL10	36	12	1	0	1	5	24	6	1	0	2	0	32	10	4	0	1	6	27	6	0	0	2	0
20170611	TEX	AL	62	WAS	NL	62	5	1	54	WAS11	31	4	0	1	1	4	27	12	0	0	1	0	29	3	0	0	1	1	27	10	1	1	0	0
20170611	DET	AL	62	BOS	AL	62	8	3	54	BOS07	40	14	1	0	2	8	27	7	0	0	2	0	36	12	4	0	0	3	27	12	1	0	2	0
20170611	CHA	AL	61	CLE	AL	60	2	4	51	CLE08	32	8	2	0	0	2	24	9	2	0	0	0	31	7	3	0	0	3	27	12	1	0	2	0
20170611	ANA	AL	66	HOU	AL	64	12	6	54	HOU03	37	12	3	0	2	12	27	3	0	0	0	0	37	10	1	0	2	6	27	8	1	0	1	0
20170611	BAL	AL	61	NYA	AL	60	3	14	51	NYC21	34	9	4	0	0	3	24	11	1	0	2	0	37	15	3	0	4	14	27	13	0	0	2	0
20170611	TOR	AL	63	SEA	AL	64	4	0	54	SEA03	34	8	2	0	1	4	27	3	1	0	0	0	36	9	2	0	0	0	27	8	0	0	1	0
20170611	OAK	AL	63	TBA	AL	66	4	5	51	STP01	36	10	1	1	0	4	24	14	1	0	1	0	32	11	4	0	1	5	27	6	1	0	0	0
20170612	CHN	NL	63	NYN	NL	62	1	6	51	NYC20	29	5	1	0	1	1	24	9	0	1	2	0	33	11	2	0	3	6	27	17	1	0	4	0
20170612	COL	NL	66	PIT	NL	64	2	7	51	PIT08	35	11	2	0	0	2	24	11	2	0	0	0	34	11	1	0	1	7	27	12	0	0	3	0
20170612	CIN	NL	63	SDN	NL	65	3	9	51	SAN02	34	8	2	0	0	3	24	10	0	0	0	0	36	14	4	1	2	9	27	10	0	0	1	0
20170612	ATL	NL	63	WAS	NL	63	11	10	54	WAS11	39	11	1	0	5	11	27	11	0	0	1	0	42	17	4	0	3	10	27	10	2	0	0	0
20170612	NYA	AL	61	ANA	AL	67	5	3	54	ANA01	38	11	1	0	1	5	27	7	2	0	0	0	32	5	2	0	1	3	27	9	0	0	0	0
20170612	PHI	NL	62	BOS	AL	63	5	6	64	BOS07	47	14	4	0	0	5	31	15	1	0	3	0	43	16	3	0	2	6	33	9	2	0	0	0
20170612	BAL	AL	62	CHA	AL	62	7	10	51	CHI12	35	13	2	0	1	7	24	8	0	0	0	0	37	14	2	1	2	10	27	12	0	0	4	0
